time,length,frequency,pan,gain,voice,event
0.0,0.08333333333333333,0.6384597663165432,1.0,0.0,6,0
0.0,0.047619047619047616,0.8694997092770503,1.0,0.0,10,0
0.0,0.05555555555555555,0.8050728270948163,-1.0,0.0,9,0
0.0,0.08333333333333333,0.6373215354786963,-1.0,0.0,7,0
0.0,0.3333333333333333,0.0,-1.0,1.0,1,0
0.0,0.3333333333333333,0.005285155449423338,1.0,1.0,0,0
0.0,0.047619047619047616,0.8688489082604173,-1.0,0.0,11,0
0.0,0.6666666666666666,0.7421823070638907,1.0,1.0,2,0
0.0,0.6666666666666666,0.7412967459292152,-1.0,1.0,3,0
0.0,0.05555555555555555,0.8058319954881017,1.0,0.0,8,0
0.0,0.6666666666666666,0.4545240187726676,0.0,1.0,4,0
0.0,0.6666666666666666,0.16775129161611999,0.0,1.0,5,0
0.047619047619047616,0.047619047619047616,0.9728241187109362,-1.0,0.0,11,1
0.047619047619047616,0.047619047619047616,0.9733303857238708,1.0,0.0,10,1
0.05555555555555555,0.05555555555555555,0.9096386221965607,1.0,0.0,8,1
0.05555555555555555,0.05555555555555555,0.9090480375453348,-1.0,0.0,9,1
0.08333333333333333,0.08333333333333333,0.7412967459292152,-1.0,0.0,7,1
0.08333333333333333,0.08333333333333333,0.7421823070638907,1.0,0.0,6,1
0.09523809523809523,0.047619047619047616,0.999525356532203,-1.0,0.0,11,2
0.09523809523809523,0.047619047619047616,1.0,1.0,0.0,10,2
0.1111111111111111,0.05555555555555555,0.9357492753666019,-1.0,0.0,9,2
0.1111111111111111,0.05555555555555555,0.9363029731654958,1.0,0.0,8,2
0.14285714285714285,0.047619047619047616,0.8058319954881017,1.0,0.0,10,3
0.14285714285714285,0.047619047619047616,0.8050728270948163,-1.0,0.0,11,3
0.16666666666666666,0.08333333333333333,0.7688282528119298,1.0,0.0,6,2
0.16666666666666666,0.05555555555555555,0.7421823070638907,1.0,0.0,8,3
0.16666666666666666,0.08333333333333333,0.7679979837504819,-1.0,0.0,7,2
0.16666666666666666,0.05555555555555555,0.7412967459292152,-1.0,0.0,9,3
0.19047619047619047,0.047619047619047616,0.8688489082604173,-1.0,0.0,11,4
0.19047619047619047,0.047619047619047616,0.8694997092770503,1.0,0.0,10,4
0.2222222222222222,0.05555555555555555,0.8050728270948163,-1.0,0.0,9,4
0.2222222222222222,0.05555555555555555,0.8058319954881017,1.0,0.0,8,4
0.23809523809523808,0.047619047619047616,0.9733303857238708,1.0,0.0,10,5
0.23809523809523808,0.047619047619047616,0.9728241187109362,-1.0,0.0,11,5
0.25,0.08333333333333333,0.5735454543130952,-1.0,0.0,7,3
0.25,0.08333333333333333,0.5748730862139195,1.0,0.0,6,3
0.2777777777777778,0.05555555555555555,0.9090480375453348,-1.0,0.0,9,5
0.2777777777777778,0.05555555555555555,0.9096386221965607,1.0,0.0,8,5
0.2857142857142857,0.047619047619047616,1.0,1.0,0.0,10,6
0.2857142857142857,0.047619047619047616,0.999525356532203,-1.0,0.0,11,6
0.3333333333333333,0.047619047619047616,0.8050728270948163,-1.0,0.0,11,7
0.3333333333333333,0.05555555555555555,0.9357492753666019,-1.0,0.0,9,6
0.3333333333333333,0.08333333333333333,0.6373215354786963,-1.0,0.0,7,4
0.3333333333333333,0.08333333333333333,0.6384597663165432,1.0,0.0,6,4
